id,name,score1,score2
7871,Student_7871,56,58
7872,Student_7872,72,64
7873,Student_7873,54,67
7874,Student_7874,66,65
7875,Student_7875,100,100
7876,Student_7876,74,72
7877,Student_7877,92,100
7878,Student_7878,70,89
7879,Student_7879,69,68
7880,Student_7880,59,85
7881,Student_7881,93,58
7882,Student_7882,58,85
7883,Student_7883,56,60
7884,Student_7884,52,75
7885,Student_7885,60,76
7886,Student_7886,95,68
7887,Student_7887,85,83
7888,Student_7888,83,61
7889,Student_7889,99,92
7890,Student_7890,82,65
7891,Student_7891,87,92
7892,Student_7892,73,63
7893,Student_7893,61,53
7894,Student_7894,93,50
7895,Student_7895,56,78
7896,Student_7896,97,90
7897,Student_7897,59,91
7898,Student_7898,62,71
7899,Student_7899,64,58
7900,Student_7900,64,58
7901,Student_7901,64,72
7902,Student_7902,85,50
7903,Student_7903,79,86
7904,Student_7904,86,90
7905,Student_7905,79,99
7906,Student_7906,95,51
7907,Student_7907,96,67
7908,Student_7908,51,78
7909,Student_7909,93,65
7910,Student_7910,50,56
7911,Student_7911,71,55
7912,Student_7912,55,95
7913,Student_7913,60,72
7914,Student_7914,86,96
7915,Student_7915,68,92
7916,Student_7916,73,58
7917,Student_7917,98,78
7918,Student_7918,79,68
7919,Student_7919,93,56
7920,Student_7920,66,71
7921,Student_7921,85,71
7922,Student_7922,92,58
7923,Student_7923,98,98
7924,Student_7924,57,89
7925,Student_7925,97,93
7926,Student_7926,82,92
7927,Student_7927,94,97
7928,Student_7928,73,66
7929,Student_7929,93,65
7930,Student_7930,88,82
7931,Student_7931,53,86
7932,Student_7932,92,87
7933,Student_7933,93,99
7934,Student_7934,94,87
7935,Student_7935,56,98
7936,Student_7936,60,94
7937,Student_7937,55,78
7938,Student_7938,95,99
7939,Student_7939,95,87
7940,Student_7940,64,92
7941,Student_7941,70,58
7942,Student_7942,75,86
7943,Student_7943,53,73
7944,Student_7944,78,54
7945,Student_7945,76,71
7946,Student_7946,84,99
7947,Student_7947,88,95
7948,Student_7948,77,57
7949,Student_7949,96,78
7950,Student_7950,63,77
7951,Student_7951,92,82
7952,Student_7952,99,63
7953,Student_7953,55,94
7954,Student_7954,65,54
7955,Student_7955,83,63
7956,Student_7956,98,51
7957,Student_7957,51,55
7958,Student_7958,60,61
7959,Student_7959,85,80
7960,Student_7960,53,58
7961,Student_7961,65,56
7962,Student_7962,52,77
7963,Student_7963,77,51
7964,Student_7964,68,57
7965,Student_7965,54,75
7966,Student_7966,94,71
7967,Student_7967,71,66
7968,Student_7968,51,87
7969,Student_7969,85,52
7970,Student_7970,55,73
7971,Student_7971,74,85
7972,Student_7972,85,99
7973,Student_7973,96,91
7974,Student_7974,55,78
7975,Student_7975,91,86
7976,Student_7976,63,97
7977,Student_7977,68,77
7978,Student_7978,51,100
7979,Student_7979,89,82
7980,Student_7980,60,70
7981,Student_7981,66,54
7982,Student_7982,65,87
7983,Student_7983,88,72
7984,Student_7984,85,67
7985,Student_7985,71,97
7986,Student_7986,50,63
7987,Student_7987,99,81
7988,Student_7988,90,86
7989,Student_7989,53,72
7990,Student_7990,71,51
7991,Student_7991,100,86
7992,Student_7992,99,57
7993,Student_7993,66,100
7994,Student_7994,62,90
7995,Student_7995,82,63
7996,Student_7996,54,54
7997,Student_7997,93,69
7998,Student_7998,58,75
7999,Student_7999,92,89
8000,Student_8000,76,52
8001,Student_8001,85,85
8002,Student_8002,72,83
8003,Student_8003,91,100
8004,Student_8004,64,72
8005,Student_8005,89,92
8006,Student_8006,82,94
8007,Student_8007,80,68
8008,Student_8008,85,56
8009,Student_8009,82,99
8010,Student_8010,63,51
8011,Student_8011,87,71
8012,Student_8012,66,61
8013,Student_8013,67,86
8014,Student_8014,87,69
8015,Student_8015,96,87
8016,Student_8016,88,62
8017,Student_8017,95,51
8018,Student_8018,62,91
8019,Student_8019,63,76
8020,Student_8020,83,81
8021,Student_8021,76,59
8022,Student_8022,92,61
8023,Student_8023,84,95
8024,Student_8024,53,98
8025,Student_8025,54,100
8026,Student_8026,62,74
8027,Student_8027,50,86
8028,Student_8028,94,97
8029,Student_8029,52,66
8030,Student_8030,78,91
8031,Student_8031,83,65
8032,Student_8032,56,53
8033,Student_8033,72,54
8034,Student_8034,75,55
8035,Student_8035,89,88
8036,Student_8036,74,88
8037,Student_8037,91,83
8038,Student_8038,62,80
8039,Student_8039,66,61
8040,Student_8040,78,69
8041,Student_8041,89,87
8042,Student_8042,76,70
8043,Student_8043,79,82
8044,Student_8044,52,50
8045,Student_8045,50,59
8046,Student_8046,79,61
8047,Student_8047,74,71
8048,Student_8048,79,100
8049,Student_8049,84,100
8050,Student_8050,68,89
8051,Student_8051,83,99
8052,Student_8052,65,90
8053,Student_8053,90,74
8054,Student_8054,58,91
8055,Student_8055,95,66
8056,Student_8056,87,69
8057,Student_8057,52,84
8058,Student_8058,75,54
8059,Student_8059,53,78
8060,Student_8060,86,74
8061,Student_8061,71,90
8062,Student_8062,100,92
8063,Student_8063,53,75
8064,Student_8064,80,93
8065,Student_8065,77,89
8066,Student_8066,66,86
8067,Student_8067,86,97
8068,Student_8068,80,78
8069,Student_8069,76,100
8070,Student_8070,71,80
8071,Student_8071,85,84
8072,Student_8072,91,59
8073,Student_8073,60,85
8074,Student_8074,98,59
8075,Student_8075,93,88
8076,Student_8076,58,74
8077,Student_8077,93,86
8078,Student_8078,92,56
8079,Student_8079,100,79
8080,Student_8080,85,83
8081,Student_8081,58,84
8082,Student_8082,89,51
8083,Student_8083,59,92
8084,Student_8084,52,62
8085,Student_8085,90,78
8086,Student_8086,50,75
8087,Student_8087,75,70
8088,Student_8088,71,68
8089,Student_8089,51,75
8090,Student_8090,57,64
8091,Student_8091,98,77
8092,Student_8092,80,58
8093,Student_8093,75,95
8094,Student_8094,87,72
8095,Student_8095,83,87
8096,Student_8096,74,96
8097,Student_8097,100,53
8098,Student_8098,59,97
8099,Student_8099,69,95
8100,Student_8100,83,90
8101,Student_8101,98,80
8102,Student_8102,98,64
8103,Student_8103,86,60
8104,Student_8104,85,72
8105,Student_8105,61,54
8106,Student_8106,99,100
8107,Student_8107,96,90
8108,Student_8108,50,91
8109,Student_8109,80,94
8110,Student_8110,76,53
8111,Student_8111,98,97
8112,Student_8112,88,56
8113,Student_8113,51,61
8114,Student_8114,99,70
8115,Student_8115,74,82
8116,Student_8116,67,82
8117,Student_8117,50,70
8118,Student_8118,63,90
8119,Student_8119,83,85
8120,Student_8120,62,56
8121,Student_8121,77,88
8122,Student_8122,100,97
8123,Student_8123,65,71
8124,Student_8124,55,65
8125,Student_8125,53,55
8126,Student_8126,69,82
8127,Student_8127,56,71
8128,Student_8128,85,56
8129,Student_8129,56,87
8130,Student_8130,65,87
8131,Student_8131,81,50
8132,Student_8132,100,96
8133,Student_8133,64,55
8134,Student_8134,97,73
8135,Student_8135,64,73
8136,Student_8136,78,74
8137,Student_8137,81,81
8138,Student_8138,73,93
8139,Student_8139,86,66
8140,Student_8140,92,78
8141,Student_8141,86,60
8142,Student_8142,65,69
8143,Student_8143,79,62
8144,Student_8144,78,94
8145,Student_8145,57,86
8146,Student_8146,66,98
8147,Student_8147,82,70
8148,Student_8148,66,94
8149,Student_8149,65,93
8150,Student_8150,59,79
8151,Student_8151,82,95
8152,Student_8152,75,80
8153,Student_8153,69,53
8154,Student_8154,93,75
8155,Student_8155,94,100
8156,Student_8156,100,62
8157,Student_8157,80,71
8158,Student_8158,80,67
8159,Student_8159,71,81
8160,Student_8160,61,100
8161,Student_8161,74,69
8162,Student_8162,53,100
8163,Student_8163,77,76
8164,Student_8164,96,69
8165,Student_8165,86,60
8166,Student_8166,82,59
8167,Student_8167,88,72
8168,Student_8168,65,66
8169,Student_8169,72,52
8170,Student_8170,66,94
8171,Student_8171,70,91
8172,Student_8172,59,98
8173,Student_8173,72,73
8174,Student_8174,67,67
8175,Student_8175,54,56
8176,Student_8176,87,67
8177,Student_8177,55,82
8178,Student_8178,73,78
8179,Student_8179,80,68
8180,Student_8180,99,69
8181,Student_8181,69,87
8182,Student_8182,65,78
8183,Student_8183,71,95
8184,Student_8184,92,83
8185,Student_8185,94,59
8186,Student_8186,77,81
8187,Student_8187,71,57
8188,Student_8188,72,94
8189,Student_8189,81,84
8190,Student_8190,57,94
8191,Student_8191,71,91
8192,Student_8192,57,80
8193,Student_8193,71,65
8194,Student_8194,91,68
8195,Student_8195,87,93
8196,Student_8196,79,94
8197,Student_8197,51,89
8198,Student_8198,66,61
8199,Student_8199,53,55
8200,Student_8200,66,68
8201,Student_8201,70,55
8202,Student_8202,61,67
8203,Student_8203,83,71
8204,Student_8204,71,75
8205,Student_8205,62,80
8206,Student_8206,99,99
8207,Student_8207,50,71
8208,Student_8208,72,93
8209,Student_8209,57,80
8210,Student_8210,88,60
8211,Student_8211,63,78
8212,Student_8212,62,75
8213,Student_8213,75,92
8214,Student_8214,90,81
8215,Student_8215,71,75
8216,Student_8216,57,98
8217,Student_8217,55,50
8218,Student_8218,55,50
8219,Student_8219,65,79
8220,Student_8220,79,78
8221,Student_8221,70,74
8222,Student_8222,81,93
8223,Student_8223,84,92
8224,Student_8224,85,75
8225,Student_8225,94,71
8226,Student_8226,72,67
8227,Student_8227,93,97
8228,Student_8228,72,57
8229,Student_8229,76,52
8230,Student_8230,75,59
8231,Student_8231,71,95
8232,Student_8232,84,57
8233,Student_8233,77,93
8234,Student_8234,86,71
8235,Student_8235,65,58
8236,Student_8236,50,63
8237,Student_8237,62,68
8238,Student_8238,80,73
8239,Student_8239,99,61
8240,Student_8240,72,63
8241,Student_8241,75,78
8242,Student_8242,60,74
8243,Student_8243,54,62
8244,Student_8244,94,52
8245,Student_8245,96,95
8246,Student_8246,75,100
8247,Student_8247,100,68
8248,Student_8248,51,80
8249,Student_8249,55,92
8250,Student_8250,89,51
8251,Student_8251,88,85
8252,Student_8252,65,52
8253,Student_8253,55,76
8254,Student_8254,97,98
8255,Student_8255,63,50
8256,Student_8256,85,69
8257,Student_8257,71,58
8258,Student_8258,97,52
8259,Student_8259,69,86
8260,Student_8260,99,71
8261,Student_8261,89,58
8262,Student_8262,78,68
8263,Student_8263,58,84
8264,Student_8264,62,58
8265,Student_8265,58,63
8266,Student_8266,58,100
8267,Student_8267,60,100
8268,Student_8268,62,96
8269,Student_8269,88,67
8270,Student_8270,90,70
8271,Student_8271,100,71
8272,Student_8272,96,91
8273,Student_8273,58,55
8274,Student_8274,90,94
8275,Student_8275,72,84
8276,Student_8276,98,88
8277,Student_8277,78,68
8278,Student_8278,81,79
8279,Student_8279,56,100
8280,Student_8280,56,69
8281,Student_8281,68,88
8282,Student_8282,71,65
8283,Student_8283,97,80
8284,Student_8284,51,66
8285,Student_8285,99,55
8286,Student_8286,50,98
8287,Student_8287,70,58
8288,Student_8288,70,64
8289,Student_8289,98,73
8290,Student_8290,78,79
8291,Student_8291,57,75
8292,Student_8292,84,85
8293,Student_8293,64,81
8294,Student_8294,84,90
8295,Student_8295,87,97
8296,Student_8296,72,75
8297,Student_8297,80,83
8298,Student_8298,98,86
8299,Student_8299,82,62
8300,Student_8300,82,62
8301,Student_8301,65,59
8302,Student_8302,58,84
8303,Student_8303,65,98
8304,Student_8304,62,94
8305,Student_8305,97,76
8306,Student_8306,93,98
8307,Student_8307,71,81
8308,Student_8308,66,72
8309,Student_8309,100,67
8310,Student_8310,60,50
8311,Student_8311,54,55
8312,Student_8312,56,95
8313,Student_8313,85,57
8314,Student_8314,70,63
8315,Student_8315,62,85
8316,Student_8316,71,94
8317,Student_8317,94,76
8318,Student_8318,78,52
8319,Student_8319,69,85
8320,Student_8320,89,62
8321,Student_8321,82,96
8322,Student_8322,50,53
8323,Student_8323,83,83
8324,Student_8324,69,56
8325,Student_8325,79,99
8326,Student_8326,54,61
8327,Student_8327,53,50
8328,Student_8328,77,54
8329,Student_8329,66,74
8330,Student_8330,67,79
8331,Student_8331,73,51
8332,Student_8332,81,79
8333,Student_8333,86,71
8334,Student_8334,88,80
8335,Student_8335,77,96
8336,Student_8336,54,52
8337,Student_8337,89,74
8338,Student_8338,86,61
8339,Student_8339,66,76
8340,Student_8340,57,89
8341,Student_8341,89,88
8342,Student_8342,77,54
8343,Student_8343,67,73
8344,Student_8344,85,59
8345,Student_8345,96,82
8346,Student_8346,62,61
8347,Student_8347,89,55
8348,Student_8348,73,99
8349,Student_8349,96,55
8350,Student_8350,56,81
8351,Student_8351,73,66
8352,Student_8352,84,91
8353,Student_8353,92,95
8354,Student_8354,89,81
8355,Student_8355,79,50
8356,Student_8356,63,90
8357,Student_8357,69,76
8358,Student_8358,96,68
8359,Student_8359,89,93
8360,Student_8360,98,61
8361,Student_8361,96,95
8362,Student_8362,61,52
8363,Student_8363,82,56
8364,Student_8364,95,60
8365,Student_8365,81,89
8366,Student_8366,70,100
8367,Student_8367,85,78
8368,Student_8368,70,71
8369,Student_8369,98,89
8370,Student_8370,65,54
8371,Student_8371,99,82
8372,Student_8372,61,97
8373,Student_8373,99,58
8374,Student_8374,73,71
8375,Student_8375,54,59
8376,Student_8376,52,80
8377,Student_8377,97,76
8378,Student_8378,86,59
8379,Student_8379,67,77
8380,Student_8380,66,83
8381,Student_8381,56,55
8382,Student_8382,60,60
8383,Student_8383,99,54
8384,Student_8384,90,63
8385,Student_8385,91,61
8386,Student_8386,50,58
8387,Student_8387,74,68
8388,Student_8388,72,75
8389,Student_8389,65,56
8390,Student_8390,89,50
8391,Student_8391,96,65
8392,Student_8392,96,74
8393,Student_8393,97,55
8394,Student_8394,70,85
8395,Student_8395,88,72
8396,Student_8396,92,68
8397,Student_8397,58,51
8398,Student_8398,90,69
8399,Student_8399,89,63
8400,Student_8400,66,85
8401,Student_8401,78,83
8402,Student_8402,84,74
8403,Student_8403,97,84
8404,Student_8404,59,79
8405,Student_8405,83,79
8406,Student_8406,75,82
8407,Student_8407,72,84
8408,Student_8408,85,85
8409,Student_8409,84,55
8410,Student_8410,70,59
8411,Student_8411,57,76
8412,Student_8412,84,59
8413,Student_8413,100,60
8414,Student_8414,88,78
8415,Student_8415,72,97
8416,Student_8416,88,50
8417,Student_8417,87,91
8418,Student_8418,55,75
8419,Student_8419,69,95
8420,Student_8420,66,93
8421,Student_8421,85,65
8422,Student_8422,58,54
8423,Student_8423,84,59
8424,Student_8424,61,90
8425,Student_8425,89,99
8426,Student_8426,77,58
8427,Student_8427,87,57
8428,Student_8428,96,59
8429,Student_8429,88,98
8430,Student_8430,80,69
8431,Student_8431,96,71
8432,Student_8432,82,85
8433,Student_8433,63,81
8434,Student_8434,56,55
8435,Student_8435,64,88
8436,Student_8436,82,53
8437,Student_8437,59,85
8438,Student_8438,94,93
8439,Student_8439,51,64
8440,Student_8440,92,68
8441,Student_8441,65,99
8442,Student_8442,65,84
8443,Student_8443,85,95
8444,Student_8444,91,83
8445,Student_8445,96,90
8446,Student_8446,88,86
8447,Student_8447,93,87
8448,Student_8448,87,53
8449,Student_8449,57,69
8450,Student_8450,51,90
8451,Student_8451,50,65
8452,Student_8452,63,92
8453,Student_8453,75,52
8454,Student_8454,50,93
8455,Student_8455,78,52
8456,Student_8456,88,95
8457,Student_8457,56,90
8458,Student_8458,56,72
8459,Student_8459,60,51
8460,Student_8460,89,92
8461,Student_8461,68,72
8462,Student_8462,54,98
8463,Student_8463,78,63
8464,Student_8464,98,98
8465,Student_8465,64,63
8466,Student_8466,56,96
8467,Student_8467,84,56
8468,Student_8468,54,70
8469,Student_8469,84,82
8470,Student_8470,91,79
8471,Student_8471,94,99
8472,Student_8472,93,77
8473,Student_8473,85,56
8474,Student_8474,60,79
8475,Student_8475,96,93
8476,Student_8476,50,53
8477,Student_8477,86,54
8478,Student_8478,56,75
8479,Student_8479,71,79
8480,Student_8480,75,50
8481,Student_8481,54,100
8482,Student_8482,50,99
8483,Student_8483,91,88
8484,Student_8484,70,76
8485,Student_8485,66,71
8486,Student_8486,85,68
8487,Student_8487,76,94
8488,Student_8488,73,95
8489,Student_8489,83,56
8490,Student_8490,60,81
8491,Student_8491,56,99
8492,Student_8492,75,98
8493,Student_8493,94,61
8494,Student_8494,59,83
8495,Student_8495,54,88
8496,Student_8496,84,70
8497,Student_8497,96,83
8498,Student_8498,99,70
8499,Student_8499,75,88
8500,Student_8500,55,59
8501,Student_8501,53,70
8502,Student_8502,65,93
8503,Student_8503,90,82
8504,Student_8504,59,50
8505,Student_8505,59,96
8506,Student_8506,54,93
8507,Student_8507,88,74
8508,Student_8508,79,75
8509,Student_8509,80,52
8510,Student_8510,71,90
8511,Student_8511,99,90
8512,Student_8512,63,81
8513,Student_8513,80,68
8514,Student_8514,63,63
8515,Student_8515,78,77
8516,Student_8516,92,82
8517,Student_8517,75,61
8518,Student_8518,97,99
8519,Student_8519,77,67
8520,Student_8520,56,67
8521,Student_8521,68,66
8522,Student_8522,86,88
8523,Student_8523,76,87
8524,Student_8524,93,81
8525,Student_8525,82,79
8526,Student_8526,79,53
8527,Student_8527,67,60
8528,Student_8528,92,74
8529,Student_8529,85,87
8530,Student_8530,63,94
8531,Student_8531,71,98
8532,Student_8532,54,87
8533,Student_8533,80,82
8534,Student_8534,60,67
8535,Student_8535,78,91
8536,Student_8536,100,95
8537,Student_8537,95,73
8538,Student_8538,51,82
8539,Student_8539,88,66
8540,Student_8540,51,50
8541,Student_8541,72,69
8542,Student_8542,76,93
8543,Student_8543,100,72
8544,Student_8544,50,59
8545,Student_8545,61,67
8546,Student_8546,54,77
8547,Student_8547,54,56
8548,Student_8548,67,87
8549,Student_8549,56,88
8550,Student_8550,86,100
8551,Student_8551,53,74
8552,Student_8552,72,79
8553,Student_8553,53,87
8554,Student_8554,95,79
8555,Student_8555,84,85
8556,Student_8556,90,94
8557,Student_8557,79,52
8558,Student_8558,66,89
8559,Student_8559,66,96
8560,Student_8560,54,60
8561,Student_8561,84,61
8562,Student_8562,58,83
8563,Student_8563,74,93
8564,Student_8564,72,60
8565,Student_8565,86,97
8566,Student_8566,90,57
8567,Student_8567,86,78
8568,Student_8568,80,100
8569,Student_8569,78,78
8570,Student_8570,87,99
8571,Student_8571,95,80
8572,Student_8572,57,88
8573,Student_8573,78,59
8574,Student_8574,61,71
8575,Student_8575,97,55
8576,Student_8576,68,98
8577,Student_8577,52,71
8578,Student_8578,92,88
8579,Student_8579,78,94
8580,Student_8580,53,52
8581,Student_8581,79,91
8582,Student_8582,87,60
8583,Student_8583,57,78
8584,Student_8584,93,81
8585,Student_8585,96,94
8586,Student_8586,100,91
8587,Student_8587,88,60
8588,Student_8588,70,54
8589,Student_8589,62,58
8590,Student_8590,58,96
8591,Student_8591,83,61
8592,Student_8592,62,57
8593,Student_8593,91,82
8594,Student_8594,72,55
8595,Student_8595,65,90
8596,Student_8596,74,52
8597,Student_8597,77,54
8598,Student_8598,82,75
8599,Student_8599,62,82
8600,Student_8600,98,75
8601,Student_8601,60,97
8602,Student_8602,71,79
8603,Student_8603,97,97
8604,Student_8604,100,93
8605,Student_8605,95,62
8606,Student_8606,75,82
8607,Student_8607,79,51
8608,Student_8608,86,95
8609,Student_8609,78,86
8610,Student_8610,87,85
8611,Student_8611,63,59
8612,Student_8612,80,78
8613,Student_8613,87,84
8614,Student_8614,71,67
8615,Student_8615,93,78
8616,Student_8616,87,70
8617,Student_8617,68,83
8618,Student_8618,79,63
8619,Student_8619,55,61
8620,Student_8620,93,52
8621,Student_8621,57,80
8622,Student_8622,54,57
8623,Student_8623,76,57
8624,Student_8624,96,72
8625,Student_8625,70,62
8626,Student_8626,90,65
8627,Student_8627,52,59
8628,Student_8628,64,67
8629,Student_8629,86,78
8630,Student_8630,61,98
8631,Student_8631,64,51
8632,Student_8632,85,69
8633,Student_8633,53,84
8634,Student_8634,87,64
8635,Student_8635,82,75
8636,Student_8636,67,78
8637,Student_8637,91,68
8638,Student_8638,67,55
8639,Student_8639,76,74
8640,Student_8640,87,94
8641,Student_8641,80,79
8642,Student_8642,59,77
8643,Student_8643,89,52
8644,Student_8644,67,76
8645,Student_8645,59,53
8646,Student_8646,75,76
8647,Student_8647,50,58
8648,Student_8648,84,90
8649,Student_8649,51,71
8650,Student_8650,59,75
8651,Student_8651,100,52
8652,Student_8652,70,52
8653,Student_8653,66,66
8654,Student_8654,69,91
8655,Student_8655,100,60
8656,Student_8656,70,62
8657,Student_8657,75,82
8658,Student_8658,51,96
8659,Student_8659,100,54
8660,Student_8660,71,67
8661,Student_8661,78,51
8662,Student_8662,64,98
8663,Student_8663,84,77
8664,Student_8664,51,62
8665,Student_8665,92,86
8666,Student_8666,76,54
8667,Student_8667,58,95
8668,Student_8668,52,60
8669,Student_8669,89,74
8670,Student_8670,96,81
8671,Student_8671,58,70
8672,Student_8672,56,90
8673,Student_8673,98,91
8674,Student_8674,62,63
8675,Student_8675,50,93
8676,Student_8676,87,51
8677,Student_8677,97,94
8678,Student_8678,92,74
8679,Student_8679,89,87
8680,Student_8680,51,63
8681,Student_8681,82,68
8682,Student_8682,69,73
8683,Student_8683,74,86
8684,Student_8684,68,75
8685,Student_8685,92,51
8686,Student_8686,75,52
8687,Student_8687,52,89
8688,Student_8688,51,80
8689,Student_8689,60,75
8690,Student_8690,58,90
8691,Student_8691,61,80
8692,Student_8692,81,98
8693,Student_8693,72,96
8694,Student_8694,99,72
8695,Student_8695,79,92
8696,Student_8696,67,97
8697,Student_8697,95,62
8698,Student_8698,65,89
8699,Student_8699,50,65
8700,Student_8700,89,68
8701,Student_8701,73,97
8702,Student_8702,93,75
8703,Student_8703,89,95
8704,Student_8704,64,81
8705,Student_8705,58,64
8706,Student_8706,59,88
8707,Student_8707,85,62
8708,Student_8708,91,83
8709,Student_8709,82,81
8710,Student_8710,73,56
8711,Student_8711,76,52
8712,Student_8712,82,73
8713,Student_8713,73,81
8714,Student_8714,96,64
8715,Student_8715,85,79
8716,Student_8716,66,95
8717,Student_8717,77,89
8718,Student_8718,52,83
8719,Student_8719,57,61
8720,Student_8720,94,55
8721,Student_8721,85,91
8722,Student_8722,88,95
8723,Student_8723,73,75
8724,Student_8724,99,95
8725,Student_8725,67,99
8726,Student_8726,69,59
8727,Student_8727,58,71
8728,Student_8728,76,75
8729,Student_8729,91,54
8730,Student_8730,87,52
8731,Student_8731,63,52
8732,Student_8732,84,87
8733,Student_8733,72,70
8734,Student_8734,64,73
8735,Student_8735,70,80
8736,Student_8736,71,97
8737,Student_8737,72,94
8738,Student_8738,64,59
8739,Student_8739,59,94
8740,Student_8740,89,50
8741,Student_8741,76,60
8742,Student_8742,96,94
8743,Student_8743,86,71
8744,Student_8744,79,57
8745,Student_8745,62,68
8746,Student_8746,87,71
8747,Student_8747,78,75
8748,Student_8748,88,60
8749,Student_8749,87,87
8750,Student_8750,88,69
8751,Student_8751,82,64
8752,Student_8752,64,64
8753,Student_8753,89,70
8754,Student_8754,93,56
8755,Student_8755,74,86
8756,Student_8756,94,62
8757,Student_8757,99,55
8758,Student_8758,53,96
8759,Student_8759,84,55
8760,Student_8760,59,92
8761,Student_8761,58,72
8762,Student_8762,96,50
8763,Student_8763,81,98
8764,Student_8764,73,90
8765,Student_8765,76,70
8766,Student_8766,87,53
8767,Student_8767,88,74
8768,Student_8768,58,61
8769,Student_8769,63,92
8770,Student_8770,78,60
8771,Student_8771,80,59
8772,Student_8772,57,66
8773,Student_8773,100,89
8774,Student_8774,78,88
8775,Student_8775,56,100
8776,Student_8776,91,96
8777,Student_8777,94,99
8778,Student_8778,80,64
8779,Student_8779,51,73
8780,Student_8780,91,50
8781,Student_8781,94,74
8782,Student_8782,70,97
8783,Student_8783,91,100
8784,Student_8784,95,61
8785,Student_8785,73,99
8786,Student_8786,78,60
8787,Student_8787,84,90
8788,Student_8788,79,86
8789,Student_8789,55,52
8790,Student_8790,85,92
8791,Student_8791,53,74
8792,Student_8792,76,61
8793,Student_8793,60,78
8794,Student_8794,77,67
8795,Student_8795,83,99
8796,Student_8796,81,64
8797,Student_8797,52,99
8798,Student_8798,71,96
8799,Student_8799,88,81
8800,Student_8800,62,50
8801,Student_8801,82,83
8802,Student_8802,92,50
8803,Student_8803,93,50
8804,Student_8804,50,81
8805,Student_8805,53,79
8806,Student_8806,83,97
8807,Student_8807,71,84
8808,Student_8808,86,86
8809,Student_8809,56,71
8810,Student_8810,83,100
8811,Student_8811,61,66
8812,Student_8812,52,84
8813,Student_8813,72,86
8814,Student_8814,92,76
8815,Student_8815,100,98
8816,Student_8816,51,87
8817,Student_8817,82,64
8818,Student_8818,70,98
8819,Student_8819,94,82
8820,Student_8820,52,83
8821,Student_8821,62,71
8822,Student_8822,60,80
8823,Student_8823,92,64
8824,Student_8824,68,62
8825,Student_8825,97,54
8826,Student_8826,51,85
8827,Student_8827,71,79
8828,Student_8828,73,83
8829,Student_8829,58,54
8830,Student_8830,54,68
8831,Student_8831,79,51
8832,Student_8832,100,60
8833,Student_8833,61,100
8834,Student_8834,57,68
8835,Student_8835,64,81
8836,Student_8836,92,88
8837,Student_8837,53,91
8838,Student_8838,89,81
8839,Student_8839,88,67
8840,Student_8840,57,87
8841,Student_8841,93,56
8842,Student_8842,50,61
8843,Student_8843,100,50
8844,Student_8844,86,99
8845,Student_8845,96,68
8846,Student_8846,100,85
8847,Student_8847,56,66
8848,Student_8848,93,98
8849,Student_8849,82,61
8850,Student_8850,67,74
8851,Student_8851,86,58
8852,Student_8852,65,88
8853,Student_8853,62,72
8854,Student_8854,68,98
8855,Student_8855,86,54
8856,Student_8856,96,82
8857,Student_8857,98,93
8858,Student_8858,92,75
8859,Student_8859,88,92
8860,Student_8860,74,92
8861,Student_8861,71,63
8862,Student_8862,84,58
8863,Student_8863,64,66
8864,Student_8864,52,99
8865,Student_8865,66,60
8866,Student_8866,87,75
8867,Student_8867,52,60
8868,Student_8868,50,74
8869,Student_8869,56,50
8870,Student_8870,91,92
8871,Student_8871,58,54
8872,Student_8872,65,51
8873,Student_8873,84,98
8874,Student_8874,98,79
8875,Student_8875,56,80
8876,Student_8876,97,58
8877,Student_8877,80,90
8878,Student_8878,77,99
8879,Student_8879,64,87
8880,Student_8880,92,61
8881,Student_8881,55,70
8882,Student_8882,77,80
8883,Student_8883,54,71
8884,Student_8884,96,85
8885,Student_8885,82,66
8886,Student_8886,59,84
8887,Student_8887,52,65
8888,Student_8888,77,61
8889,Student_8889,61,50
8890,Student_8890,58,64
8891,Student_8891,51,56
8892,Student_8892,51,61
8893,Student_8893,98,69
8894,Student_8894,80,92
8895,Student_8895,97,88
8896,Student_8896,72,60
8897,Student_8897,53,60
8898,Student_8898,79,61
8899,Student_8899,55,92
8900,Student_8900,50,77
8901,Student_8901,67,85
8902,Student_8902,70,100
8903,Student_8903,88,80
8904,Student_8904,85,59
8905,Student_8905,51,76
8906,Student_8906,70,85
8907,Student_8907,68,61
8908,Student_8908,87,58
8909,Student_8909,81,97
8910,Student_8910,99,60
8911,Student_8911,97,97
8912,Student_8912,87,98
8913,Student_8913,66,80
8914,Student_8914,69,78
8915,Student_8915,77,52
8916,Student_8916,77,69
8917,Student_8917,52,73
8918,Student_8918,75,79
8919,Student_8919,83,95
8920,Student_8920,66,83
8921,Student_8921,98,63
8922,Student_8922,73,97
8923,Student_8923,73,84
8924,Student_8924,77,57
8925,Student_8925,74,76
8926,Student_8926,90,60
8927,Student_8927,78,52
8928,Student_8928,78,82
8929,Student_8929,73,59
8930,Student_8930,61,75
8931,Student_8931,93,77
8932,Student_8932,67,95
8933,Student_8933,92,100
8934,Student_8934,83,54
8935,Student_8935,75,71
8936,Student_8936,50,56
8937,Student_8937,60,68
8938,Student_8938,80,93
8939,Student_8939,55,50
8940,Student_8940,97,59
8941,Student_8941,81,53
8942,Student_8942,54,68
8943,Student_8943,93,86
8944,Student_8944,50,83
8945,Student_8945,99,77
8946,Student_8946,54,98
